symbol,horizon,fold,quintile,n_windows,directional_accuracy,binomial_2sigma_lower_bound,mean_signed_return_bps,mean_abs_edge_bps,mean_slip_bps,gross_round_trip_bps,cost_round_trip_bps,headroom_bps,tradeable
ASTER,100,2026-02,5,119,0.47058823529411764,0.3790771213808709,2.6139956088543816,68.5273496068888,5.957603970783506,-4.031020565111107,19.91520794156701,-23.946228506678118,False
ASTER,100,2026-03,1,95,0.47368421052631576,0.3712285761279394,3.7419927649880007,38.7102519421923,4.187968030774497,-2.037381681168018,16.375936061548995,-18.413317742717012,False
ASTER,100,2026-03,2,95,0.5684210526315789,0.4667883683825925,7.495289050223891,36.00931991418041,4.569810697512431,4.927591146151003,17.13962139502486,-12.212030248873859,False
ASTER,100,2026-03,3,94,0.5,0.39685787537412065,-0.019534155215121713,43.06730721911195,4.089741505072225,0.0,16.179483010144452,-16.179483010144452,False
ASTER,100,2026-03,4,95,0.4,0.2994750620099931,-6.182605997310137,33.75114348589135,4.155239530791161,-6.750228697178268,16.31047906158232,-23.06070775876059,False
ASTER,100,2026-03,5,95,0.49473684210526314,0.39214469114480377,0.2857934136954423,33.04497303143327,4.171019724056523,-0.3478418213835092,16.34203944811305,-16.689881269496556,False
ASTER,500,2026-02,1,108,0.5370370370370371,0.44107634719044436,20.73259100618537,126.81176907988858,4.534775122891896,9.393464376288057,17.069550245783795,-7.676085869495738,False
ASTER,500,2026-02,2,107,0.4672897196261682,0.37082316689126577,-20.528139309403706,129.0979447295568,4.94187177928552,-8.445659935578483,17.88374355857104,-26.329403494149524,False
ASTER,500,2026-02,3,107,0.4485981308411215,0.352436691847003,-10.463930854883927,138.71390119695783,5.524221735113492,-14.260307599687255,19.048443470226985,-33.30875106991424,False
ASTER,500,2026-02,4,107,0.45794392523364486,0.3616128592969741,-39.09364577598861,136.51435199839904,5.817372920265977,-11.482515588650388,19.634745840531956,-31.117261429182342,False
ASTER,500,2026-02,5,107,0.4392523364485981,0.34329484559286133,-5.472776459409488,133.4044742603899,6.187662172453665,-16.208020237243634,20.37532434490733,-36.583344582150964,False
ASTER,500,2026-03,1,85,0.5176470588235295,0.40924940716351393,19.50134822688123,81.49620789989814,4.372531244274871,2.8763367494081775,16.745062488549742,-13.868725739141563,False
ASTER,500,2026-03,2,85,0.4117647058823529,0.30500173965023175,-18.902482756643238,64.70116521006042,4.103467641953952,-11.417852684128313,16.206935283907903,-27.624787968036216,False
ASTER,500,2026-03,3,84,0.5476190476190477,0.43900605481917376,24.536223664776582,96.26128543237718,4.135159825071297,9.167741469750217,16.270319650142596,-7.1025781803923795,False
ASTER,500,2026-03,4,85,0.5294117647058824,0.4211343545156654,-7.989330580508207,68.98981670394406,4.110102206526572,4.05822451199671,16.220204413053146,-12.161979901056437,False
ASTER,500,2026-03,5,85,0.5411764705882353,0.43307967338479275,14.381338785450088,80.68478599344574,4.478211646474603,6.64462943475435,16.956423292949204,-10.311793858194854,False
AVAX,100,2026-02,1,118,0.4491525423728814,0.35757234022459705,-6.181605147318422,50.02824707366536,4.632308940968937,-5.087618346474441,17.264617881937873,-22.352236228412316,False
AVAX,100,2026-02,2,117,0.5042735042735043,0.41182684843105577,-8.725515006742954,45.7620877289387,4.283199643397849,0.39112895494819266,16.5663992867957,-16.175270331847507,False
AVAX,100,2026-02,3,117,0.47863247863247865,0.3862669045093362,-3.149927081131343,56.191380211778345,4.351683850147528,-2.40134103469138,16.703367700295054,-19.104708734986435,False
AVAX,100,2026-02,4,117,0.5555555555555556,0.4636779743783641,2.3960941793603103,48.94654106978223,4.380341897817276,5.438504563309139,16.760683795634552,-11.322179232325414,False
AVAX,100,2026-02,5,117,0.5042735042735043,0.41182684843105577,-2.96805867800875,36.83600839543943,5.0698031603135725,0.31483767859349826,18.139606320627145,-17.824768642033646,False
AVAX,100,2026-03,1,95,0.47368421052631576,0.3712285761279394,-4.811786642867948,38.20285837604103,3.997889608375875,-2.0106767566337402,15.99577921675175,-18.00645597338549,False
AVAX,100,2026-03,2,94,0.5106382978723404,0.407519521775255,3.15167626129241,42.830038736262416,3.849993834565735,0.9112774199204735,15.69998766913147,-14.788710249210997,False
AVAX,100,2026-03,3,94,0.4574468085106383,0.3546788969084908,2.5778053408275854,40.58946741273015,3.962377544784384,-3.4544227585302263,15.924755089568768,-19.379177848098994,False
AVAX,100,2026-03,4,94,0.5,0.39685787537412065,-2.165107979384111,38.35408435368162,3.991487286751956,0.0,15.982974573503913,-15.982974573503913,False
AVAX,100,2026-03,5,95,0.5578947368421052,0.4559869974643031,6.115671029156601,33.30017670037042,3.9047896142089495,3.8558099337270986,15.809579228417899,-11.953769294690801,False
AVAX,500,2026-02,1,106,0.4811320754716981,0.3840726691494749,-11.370127193884521,111.08694606087752,4.281759194360869,-4.191960228712358,16.56351838872174,-20.755478617434097,False
AVAX,500,2026-02,2,106,0.44339622641509435,0.34689204470572854,-20.194350562406107,92.45267907294033,3.96166572864574,-10.466341027125317,15.92333145729148,-26.3896724844168,False
AVAX,500,2026-02,3,106,0.4716981132075472,0.3747252511792365,-6.741476892740677,104.73639043533248,4.245304713986893,-5.928474930301837,16.490609427973787,-22.419084358275626,False
AVAX,500,2026-02,4,106,0.42452830188679247,0.3285125754265158,-14.930936137629367,106.55270100433536,4.411090060896657,-16.083426566692125,16.822180121793316,-32.90560668848544,False
AVAX,500,2026-02,5,106,0.46226415094339623,0.3654125808475177,-4.209757327025059,111.56971262552055,5.685062609379407,-8.420355669850606,19.370125218758815,-27.790480888609423,False
AVAX,500,2026-03,1,85,0.5764705882352941,0.4692814208425463,7.741806599904685,93.05004145864918,4.058552131259905,14.231182811322807,16.11710426251981,-1.885921451197003,False
AVAX,500,2026-03,2,84,0.5238095238095238,0.4148243551864135,2.6142607973291723,74.89414536302141,3.703188624077144,3.5663878744295947,15.406377248154289,-11.839989373724695,False
AVAX,500,2026-03,3,84,0.5238095238095238,0.4148243551864135,-0.6279548947641344,71.80855263083592,4.142436270473418,3.4194548871826664,16.284872540946836,-12.865417653764169,False
AVAX,500,2026-03,4,84,0.5119047619047619,0.40282674774277144,-26.2332085786792,100.45534727271934,3.9821839211768095,2.3917939826837853,15.964367842353619,-13.572573859669834,False
